name,url,phone,cnpj,streetAddress,neighborhood,zipcode,rating,email,cuisine,priceRange,regiao,instagramUrl,instagram_profile_url,instagram_user_id,seguidores,perfil_do_lead,punch_line
Temperao Lanches | FLORIANOPOLIS | iFood,https://www.ifood.com.br/delivery/florianopolis-sc/temperao-lanches-costeira-do-pirajubae/72db2e2c-f58d-45f2-b41a-ed5e4c179890,48996721811,95876256000173,Avenida Governador Jorge Lacerda 1408,Costeira do Pirajubaé,88047003,4.7,,"""Lanches""","""$$""",Florianópolis,https://www.instagram.com/temperaochoppbar/,https://www.instagram.com/temperaochoppbar/,1967039468,,"O perfil parece ser de um estabelecimento gastronômico em Florianópolis, especializado em lanches, pizzas e drinks. A frequência de posts sugere uma presença ativa nas redes sociais, com foco em vídeos. Os destaques organizam o conteúdo em categorias específicas, indicando uma variedade de ofertas no cardápio.","Considere explorar como os vídeos podem destacar ainda mais a experiência gastronômica única que o Temperao Lanches oferece em Florianópolis, talvez mostrando o preparo dos lanches ou a interação com os clientes."
Parmegiana&#x27;s House | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/parmegianas-house-cidade-morumbi/b0bf88a0-b1e7-4d73-8afc-43b06b88c05a,12996452418,23542403000168,Rua Benedito Cubas 11,Cidade Morumbi,12236510,4.8,contato@burgones.com.br,"""Comida Italiana""","""$""",,,,,,,
Restaurante Feijoada do Abílio | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/restaurante-feijoada-do-abilio-jardim-das-industrias/e240a9a9-c41b-4de8-8dbc-85099ae361c3,12997473000,63024682000192,Rua Presidente Epitâcio 116,Jardim das Indústrias,12240310,4.7,contato@maxiss.com.br,"""Comida Brasileira""","""$""",,,,,,,
Royal Parma - Parmegianas &amp; Massas | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/royal-parma---parmegianas--massas-jardim-vale-do-sol/e6024805-245f-456f-b2b4-6091724175b3,12996148037,57185095000182,Rua Almadina 73,Jardim Vale do Sol,12238050,4.9,royalparmasjc@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Lanches San Marino | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/lanches-san-marino-jardim-aeroporto/24343b3f-b614-4c23-98b1-5969a4b42105,12991550217,34833532000121,Rua Noruega 292,Jardim Aeroporto,12231140,4.8,fabianaanalia14@icloud.com,"""Lanches""","""$""",,,,,,,
Salvatore Pasteis | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/salvatore-pasteis-cidade-morumbi/48ec20e1-fc38-4eba-bbdd-6fbb388891e5,12997443579,60384665000178,Rua Olímpio de Lima 457,Cidade Morumbi,12236640,4.8,savastanoifood@gmail.com,"""Pastel""","""$""",,,,,,,
MARMITARIA EMPÓRIO DO CHURRASCO | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/marmitaria-emporio-do-churrasco-jardim-satelite/c210b1c4-984a-4fcb-8465-52ea52be6a37,12974019444,62408840000145,Avenida Perseu 80,Jardim Satélite,12230470,4.7,moacir.sjc@hotmail.com,"""Comida Brasileira""","""$""",,,,,,,
K&amp;K Tradicional - O Podrão  | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/kk-tradicional---o-podrao-bosque-dos-eucaliptos/d7c7af4d-0869-479f-801e-76fef453c0de,12981336986,44869596000136,Avenida Ouro Fino 822,Bosque dos Eucaliptos,12233400,4.8,pattykrueger@hotmail.com,"""Lanches""","""$$""",,,,,,,
Kpricho Burguer  | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/kpricho-burguer-bosque-dos-eucaliptos/0c148086-6600-4365-b0a8-f39d1503b622,12991681796,23904513000122,AV ANDROMEDA 2730,BOSQUE DOS EUCALIPTOS,12233001,4.8,,"""Lanches""","""$""",,,,,,,
Tamoios Lanches &amp; Açai | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/tamoios-lanches--acai-vila-nair/2b3a167a-4f7c-41a6-82ff-98b60c94bc9c,12981779970,55081864000177,Rua das Acácias 400,Vila Nair,12231020,4.8,luubarbosa24@gmail.com,"""Lanches""","""$""",,,,,,,
Marmitaria e Hamburgueria Delicias da Mamãe  | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/marmitaria-e-hamburgueria-delicias-da-mamae-jardim-satelite/3f850030-1a1f-4e06-bc50-cf27a0aea920,12988136386,38561607000113,Avenida Cassiopéia 961,Jardim Satélite,12230011,4.8,anaandrade.aparecida@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Samuca Grill Delivery | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/samuca-grill-delivery-jardim-vale-do-sol/59a068cd-a968-4e21-b538-4b5ec60323ae,12996759963,45460520000115,Rua Alagoinhas 143,Jardim Vale do Sol,12238020,4.9,jetelnet.21@hotmail.com,"""Carnes""","""$""",,,,,,,
The Dog Lanches/marmitaria | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/the-dog-lanches-marmitaria-cidade-morumbi/6d100895-e1e1-488b-89d9-b9660ed2245e,12996199309,36207757000106,Avenida Arthur Antônio dos Santos 471,Cidade Morumbi,12236440,4.9,andrehlima11@gmail.com,"""Lanches""","""$""",,,,,,,
Costelão | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/costelao-jardim-oriente/b7711b8f-7478-48a9-bf25-fc3d0b9233e4,12981213416,42419144000127,Rua George Washington 119,Jardim Oriente,12236390,5,andre.andreoti93@gmail.com,"""Lanches""","""$""",,,,,,,
Cachorrão Lanches | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/cachorrao-lanches-cidade-morumbi/dc9a445c-9949-4899-baf9-52b38133ea2e,12988087677,35159977000130,RUA GISELE MARTINS 640,CIDADE MORUMBI,12236500,4.6,medeirosjato@gmail.com,"""Lanches""","""$""",,,,,,,
Parmegiana e Marmita - Tia Neusa | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/parmegiana-e-marmita---tia-neusa-jardim-satelite/7f89c21a-2678-48b8-835c-3d3d6607acd5,12981540389,61775055000168,Rua Cruzália 31,Jardim Satélite,12230830,4.6,kemilyn.b@gmail.com,"""Marmita""","""$""",,,,,,,
Dani doces  | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/dani-doces-jardim-bela-vista/be2d1931-9cb3-4468-99ed-e39de405f904,12996442973,62148662000160,Avenida Doutor Mario Galvão 396,Jardim Bela Vista,12209004,4.6,danizinhaemanuellymariah@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Restaurante Marmitex Servidona | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/restaurante-marmitex-servidona-jardim-sao-dimas/df6a46ab-b77c-4f0d-a97f-5996a2ecc663,12988886499,51715182000118,Rua Brigadeiro Osvaldo Nascimento Leal 84,Jardim São Dimas,12245200,4.7,vanessalamin4@gmail.com,"""Marmita""","""$""",,,,,,,
Rei das Marmitas Express | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/rei-das-marmitas-express-bosque-dos-eucaliptos/e1022913-040d-489b-9e64-c8b3f993dc16,12981336986,23250331000185,Av ouro fino  818,Bosque dos Eucaliptos,12233400,4.7,luiz_saopaulo10@hotmail.com,"""Lanches""","""$""",,,,,,,
Barriga&#x27;s Lanches | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/barrigas-lanches-cidade-morumbi/f9ca5d29-2f0c-4def-8fde-dd25e366377f,12988087677,35159977000130,RUA GISELE MARTINS 640,CIDADE MORUMBI,12236500,4.5,medeirosjato@gmail.com,"""Lanches""","""$$""",,,,,,,
K&amp;k Hot Dog | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/kk-hot-dog-bosque-dos-eucaliptos/2a6f7cae-a366-413c-8882-a60bb1d4f951,12981336986,57344672000131,Avenida Ouro Fino 818,Bosque dos Eucaliptos,12233400,4.8,geovanarafaela2004@gmail.com,"""Lanches""","""$""",,,,,,,
Luciano Doces e Bolos Artesanais | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/luciano-doces-e-bolos-artesanais-jardim-america/3e4c1597-fa7f-4654-a547-e134772dbd13,12992416861,58743245000199,Avenida Guadalupe 11,Jardim América,12235000,4.8,luysilva35@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Docesdcasa Monte Castelo | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/docesdcasa-monte-castelo-monte-castelo/3f891172-1282-4020-9187-064d7374cea9,12997546280,31497743000142,Rua Cantidio Miragaia 161,Monte Castelo,12215110,4.9,d.santana.cardoso@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Capy &amp; Cookie | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/capy--cookie-jardim-paraiso/496d2cf4-e138-40c4-ae51-882293b0d906,12991214604,61493123000104,Rua Ilha do Sul 50,Jardim Paraíso,12235490,5,yamasakidayane@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Marmitaria da Cris | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/marmitaria-da-cris-jardim-das-industrias/ccea35ac-5b52-4fe1-8c22-45e1a3c4d3d9,12982593817,47124539000116,Rua Corifeu de Azevedo Marques 1825,Jardim das Industrias,12240780,4.7,marmitariadacris@hotmail.com,"""Marmita""","""$""",,,,,,,
Quintal da Villa  Vila Ema | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/quintal-da-villa--vila-ema-vila-ema/057b6d56-7550-4cd6-82ac-2bd921bfdbc5,12988145878,40423799000143,Rua Jorge Barbosa Moreira 218,Vila Ema,12243070,4.9,quintaldavillasjc@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Silva Executivo - Comida Caseira | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/silva-executivo---comida-caseira-jardim-vale-do-sol/0fea5705-8b51-423e-8bb1-789170d719cb,12988150742,59932666000120,Rua Candeias 264,Jardim Vale do Sol,12238010,4.6,ilmasilvacamargo@gmail.com,"""Marmita""","""$""",,,,,,,
Chef Tarrasco Marmitaria | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/chef-tarrasco-marmitaria-jardim-satelite/3ab048d3-67a1-4727-9a17-768e449e568f,12997729333,27991673000107,Avenida Cidade Jardim 599,Jardim Satélite,12231675,4.9,cheftarrasco@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Salgados e Mini pastéis Coxica Express | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/salgados-e-mini-pasteis-coxica-express-centro/7ea3b64a-e4c3-4fcb-a5ce-862277ae622b,12988075303,28875002000143,Avenida Doutor João Guilhermino 591,Centro,12210130,4.9,formula_contabil@hotmail.com,"""Salgados""","""$""",,,,,,,
Lk Lanches | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/lk-lanches-cidade-morumbi/866e2e1a-3624-447d-beb3-84e16a945886,12988087677,39853440000127,Rua Gisele Martins 640,Cidade Morumbi,12236500,4.6,,"""Lanches""","""$$""",,,,,,,
Bolos e Doces Mendes &amp; Cia | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/bolos-e-doces-mendes--cia-jardim-vale-do-sol/dccac96e-78c9-41c5-ae94-ddd2e4cf9ed4,12988571107,15526697000106,Rua Candeias 396,Jardim Vale do Sol,12238010,5,valdirenemendes@yahoo.com.br,"""Doces &amp; Bolos""","""$$""",,,,,,,
Caseiro da Vovó | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/caseiro-da-vovo-palmeiras-de-sao-jose/4dc2b742-8773-4fad-8edd-1d7c4869476b,12981545360,45148524000162,Rua Mehgy Moanna Metene 240,Palmeiras de São José,12237837,4.8,sheilasantos236@outlook.com,"""Marmita""","""$""",,,,,,,
Avenida Lanches &amp; Pastel | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/avenida-lanches--pastel-vila-das-acacias/61863b82-cc60-4d53-9fa1-ed6df6eb1df9,12982137572,59329902000119,RUA DAS ACACIAS 400,VILA DAS ACACIAS,12231020,4.8,pedrotota2001@gmail.com,"""Lanches""","""$""",,,,,,,
Bolo da Vovó Sjc | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/bolo-da-vovo-sjc-bosque-dos-eucaliptos/6fc58c9d-5d8b-4731-b022-765a0b149ecb,12981912512,28861080000199,Rua Jacinto Gallo 116,Bosque dos Eucaliptos,12233521,4.7,bolodavovosjc@gmail.com,"""Doces &amp; Bolos""","""$$""",,,,,,,
Paulistano Burger e Açaí | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/paulistano-burger-e-acai-bosque-dos-eucaliptos/8b82ba8d-e714-4609-840d-32d8d05b3234,12981336986,40434463000186,Avenida Ouro Fino 818,Bosque dos Eucaliptos,12233400,4.8,medeiroscont45@gmail.com,"""Lanches""","""$$$""",,,,,,,
Street Burger - Hamburgueria Artesanal | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/street-burger---hamburgueria-artesanal-vila-adyana/aec99a30-21e8-40c9-95a5-66dc778b98de,12982947495,64025656000141,Rua Pedro de Toledo 685,Vila Adyana,12243740,4.8,,"""Lanches""","""$""",,,,,,,
Doces D Casa | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/doces-d-casa-monte-castelo/075eff13-fcb6-42ee-9b1d-22d589e707e8,12997546280,44899691000182,Rua Cantídio Miragaia 161,Monte Castelo,12215110,5,contato.docesdcasa@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Salgados Delícia - Avenida Andrômeda | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/salgados-delicia---avenida-andromeda-bosque-dos-eucaliptos/2611b5e5-cf5a-498f-9b44-eacdbbb395a9,12974016305,54864403000108,Avenida Andrômeda 3510 0,Bosque dos Eucaliptos,12233001,4.5,joaoalveslima1@hotmail.com,"""Salgados""","""$""",,,,,,,
Marmitaria Tempero Com Amor | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/marmitaria-tempero-com-amor-jardim-satelite/65c204c1-7625-4760-aad1-7569a2dc89dc,12992096872,53352967000107,Rua Scorpius 979,Jardim Satélite,12230570,4.8,deboradelduck@icloud.com,"""Marmita""","""$""",,,,,,,
Fernanda Oliveira - Doces e Salgados | JACAREI | iFood,https://www.ifood.com.br/delivery/jacarei-sp/fernanda-oliveira---doces-e-salgados-parque-residencial-santa-paula/7567ef28-0df6-4ea1-b929-22512b59a277,12988995826,32611937000190,Rua Teresinha do Carmo Vichi 140,Parque Residencial Santa Paula,12302238,5,mpcarqueijo@gmail.com,"""Salgados""","""$""",,,,,,,
Cavalo Burger &amp; Açai | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/cavalo-burger--acai-jardim-oriente/1e597467-5fb8-4174-aabd-b4de7a5b215b,12988648318,39980334000104,Rua Hondo 384,Jardim Oriente,12236100,4.9,alex10almeida@yahoo.com.br,"""Lanches""","""$""",,,,,,,
Açaí da Monster | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/acai-da-monster-parque-industrial/80d1bfe8-2eb1-42e0-adac-1aa26a89e6b1,12996212792,36746467000122,Rua Sena Madureira 827,Parque Industrial,12237020,4.7,andremsena@gmail.com,"""Açaí""","""$""",,,,,,,
Feijoada Kitorresmo | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/feijoada-kitorresmo-jardim-satelite/b7efe11a-8428-47ae-8aa1-c456e161fe64,12981804346,33182474000150,Rua Estrela Dalva 1331,Jardim Satélite,12230480,4.8,marcio-paredes@bol.com.br,"""Comida Brasileira""","""$$""",,,,,,,
Bolos e Salgados Mará Maravilhosos | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/bolos-e-salgados-mara-maravilhosos-bosque-dos-eucaliptos/f005ee78-ba60-4673-99b6-4ece8e7dfb2b,12982078038,51618119000163,Rua Jacinto Gallo 430,Bosque dos Eucaliptos,12233521,4.9,nubya_santos@hotmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Rota do Açaí | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/rota-do-acai-cidade-morumbi/25a73fd7-9559-450e-9c13-9b932f91951b,12988087677,39853440000127,RUA GISELE MARTINS 640,CIDADE MORUMBI,12236500,4.7,,"""Açaí""","""$""",,,,,,,
O Legítimo - Hambúrguer Artesanal | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/o-legitimo---hamburguer-artesanal-bosque-dos-eucaliptos/9d53a368-b225-403a-a3e3-e5a0320a9769,12991211985,42603221000102,Avenida Ouro Fino 640,Bosque dos Eucaliptos,12233400,4.4,megustabarsjc@gmail.com,"""Lanches""","""$""",,,,,,,
Leandro Lanches | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/leandro-lanches-jardim-satelite/5a4c5506-b442-43a0-be94-7ff87e41de27,12992594166,51337713000186,Avenida Perseu 1189,Jardim Satélite,12230470,4.9,patrickoliveira8179@gmail.com,"""Lanches""","""$""",,,,,,,
Camila Moraes Brigadeiros - CenterVale Shopping | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/camila-moraes-brigadeiros---centervale-shopping-jardim-paulista/cae7b9a0-6a79-412b-92be-6e6550559295,12981559970,23243549000102,Avenida Deputado Benedito Matarazzo 9403,Jardim Paulista,12215900,4.9,camilamoraes.oli@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Max Burguer Combo e Açaí | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/max-burguer-combo-e-acai-jardim-oriente/3c392280-7eee-46f6-9ee6-fbc17d91a578,12988648318,51733052000370,R. Hondo 385,Jardim Oriente,12236100,4.9,contato@falteccontabilidade.com.br,"""Lanches""","""$""",,,,,,,
Sabor Brasileiro Gastronomia  | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/sabor-brasileiro-gastronomia-bosque-dos-eucaliptos/759d7543-0d76-4b87-bed4-f3594793cd00,12997927352,44652024000109,Avenida Salinas 125,Bosque dos Eucaliptos,12233590,4.8,analicefarkuh@outlook.com,"""Comida Brasileira""","""$""",,,,,,,
Dom Grelhados &amp; Risotos - Restaurante | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/dom-grelhados--risotos---restaurante-jardim-satelite/dd54ca3c-ea92-4e7f-ac2e-6d372de8e349,12991147788,55044558000160,Avenida Andrômeda 227,Jardim Satélite,12230000,4.6,lucas.azevedo.sp@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
Fatima Doces Gourmet | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/fatima-doces-gourmet-cidade-morumbi/22c595e3-1b96-4639-b20f-aba49fb994c7,12988783273,57227208000165,R. José Antônio de Oliveira 922,Cidade Morumbi,12236690,5,fatimamantovani2907@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Doroteia Biscoitos e Gentilezas | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/doroteia-biscoitos-e-gentilezas-vila-adyana/7a70e4ed-e33b-4d30-947c-cd06b0600f65,12988095153,27333692000146,Avenida Paulo Beker 232,Vila Adyana,12243610,4.9,doroteiacestas@gmail.com,"""Doces &amp; Bolos""","""$$$$""",,,,,,,
Vibe Roxa Açai | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/vibe-roxa-acai-jardim-anhembi/d2e565d9-71de-4c81-80e1-40190efe7d03,12981389244,54016250000149,Rua Serra dos Órgãos 74,Jardim Anhembi,12235230,4.9,amandaaparecidaferreiradasilva@gmail.com,"""Açaí""","""$""",,,,,,,
Açaí da Praça - Zona Sul | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/acai-da-praca---zona-sul-conjunto-residencial-trinta-e-um-de-marco/2446622c-a73f-4606-b56b-7d8ae6956619,12988558846,54184546000179,Rua Icatú 660,Conjunto Residencial Trinta e Um de Marco,12237010,4.7,amareacai@gmail.com,"""Açaí""","""$""",,,,,,,
Casa Brazilius | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/casa-brazilius-jardim-satelite/d43c3c44-557f-468f-8f99-6fd9df626540,12981446969,63619341000160,Av. Iguape 152,Jardim Satélite,12230720,4.4,,"""Hambúrguer""","""$""",,,,,,,
Luh Marmitas Premium | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/luh-marmitas-premium-jardim-das-industrias/5e602470-3a9c-4d98-82dc-0e2bd99a3079,12991428890,60244249000174,Rua Heitor de Andrade 882,Jardim das Indústrias,12241000,4.9,elietenls123@gmail.com,"""Marmita""","""$""",,,,,,,
Prime Refeições | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/prime-refeicoes-jardim-satelite/67b52763-349e-41d2-b013-4a5e78fe5aba,12988440998,53061147000158,Rua Lira 1457,Jardim Satélite,12230600,4.1,nascimento.danih@gmail.com,"""Comida Brasileira""","""$""",,,,,,,
"Vivi, Quero Bolo! - Doces e Sobremesas | SAO JOSE DOS CAMPOS | iFood",https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/vivi-quero-bolo---doces-e-sobremesas-jardim-america/85656ebb-4200-4b26-b2fd-90def2973795,12992587249,40219519000180,Avenida Guadalupe 587,Jardim America,12235000,4.9,viviene_barbosa@hotmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Red Velvet - Copos da Felicidade e Bolos | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/red-velvet---copos-da-felicidade-e-bolos-cidade-morumbi/4b84491f-76eb-4dc3-ab99-7a83168c1224,12988137270,36162294000103,Rua Luiz Fernandes 660,Cidade Morumbi,12236750,5,ligian1989@gmail.com,"""Doces &amp; Bolos""","""$$""",,,,,,,
Mello&#x27;s Brownies | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/mellos-brownies-res-de-ville/646f9704-543a-427e-886e-b89fc27a980f,12997344567,54799091000104,R. Luzia Menezes de Carvalho Cordeiro 231,Res. de Ville,12237871,5,natalia.firmo2@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Açaíteria Star | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/acaiteria-star-bosque-dos-eucaliptos/8647cd15-2bc0-42e4-a36f-6d2b1263b43c,12992408730,59254134000181,Rua Vanessa Marciano 22,Bosque dos Eucaliptos,12232370,4.9,abertura@maismei.com.br,"""Açaí""","""$""",,,,,,,
Açaí Premiere | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/acai-premiere-jardim-alvorada/e883b3db-521d-4212-8066-25cda377e086,12981402330,56010514000182,Rua São Bernardo do Campo 242,Jardim Alvorada,12240520,5,willian.afonso013@gmail.com,"""Açaí""","""$""",,,,,,,
Churrolandia Churros Doces Sobremesas Açai | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/churrolandia-churros-doces-sobremesas-acai-vila-betania/6c973c1c-42ca-4dbe-8017-c2d4b2f2d7fc,12991688132,32842829000128,Avenida Tivoli 140,Vila Betânia,12245230,4.9,vcmmorais@hotmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Açaí e caldinhos  da Guida | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/acai-e-caldinhos--da-guida-conjunto-residencial-dom-pedro-i/edf9f22a-8791-4ad8-a293-8f2575adcfa8,12988094108,34402817000108,Rua Alice Arbex 106,Conjunto Residencial Dom Pedro I,12232650,4.9,mariadaguia.fms@hotmail.com,"""Açaí""","""$""",,,,,,,
Loucos Por Donuts | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/loucos-por-donuts-jardim-america/8a6c5731-7fa5-4b64-809a-f65f54c94a70,12981537862,33625998000179,Rua Andorra 500,Jardim América,12235050,5,simonecampossjc@yahoo.com,"""Doces &amp; Bolos""","""$""",,,,,,,
Kiko&#x27;s Cana -caldo de Cana - Pastel- Tapioca - Sucos - Agua de Coco | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/kikos-cana--caldo-de-cana---pastel--tapioca---sucos---agua-de-coco-jardim-satelite/f87c7429-9a43-497c-877b-3fb72ab81ace,12982943079,29875588000109,Avenida Andrômeda 733,Jardim Satélite,12230000,4.9,kikoscana@gmail.com,"""Pastel""","""$""",,,,,,,
Big House Burguer | SAO JOSE DOS CAMPOS | iFood,https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/big-house-burguer-jardim-satelite/0bdbff81-313b-4276-a3aa-8d0f1adc8fe7,12982013664,59382876000192,Rua Bertioga 111,Jardim Satélite,12230710,4.5,alanvsb231@gmail.com,"""Lanches""","""$""",,,,,,,
"J. A. Doceria - Bolos, Doces e Sobremesas | SAO JOSE DOS CAMPOS | iFood",https://www.ifood.com.br/delivery/sao-jose-dos-campos-sp/j-a-doceria---bolos-doces-e-sobremesas-parque-industrial/3eb71f69-e2b9-499b-a890-962aa4702e9b,12991846184,50025225000170,Rua Bacabal 488,Parque Industrial,12235680,4.9,jamiile.conceicao23@gmail.com,"""Doces &amp; Bolos""","""$""",,,,,,,
